age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response,response_binary,month_int
42,services,married,secondary,no,1545,yes,no,17,apr,7.1,3,323,3,failure,no,0,4.0
32,blue-collar,married,primary,no,391,yes,no,17,apr,12.13,1,-1,0,unknown,no,0,4.0
31,admin.,married,secondary,no,62,no,no,17,apr,5.77,2,-1,0,unknown,no,0,4.0
46,management,single,tertiary,no,1631,yes,no,17,apr,2.92,1,-1,0,unknown,no,0,4.0
58,blue-collar,married,secondary,no,221,yes,no,17,apr,1.92,2,343,2,failure,no,0,4.0
30,blue-collar,single,secondary,no,1224,yes,no,17,apr,3.27,2,-1,0,unknown,no,0,4.0
52,admin.,divorced,secondary,no,340,yes,no,17,apr,7.72,1,344,1,failure,no,0,4.0
33,admin.,married,secondary,no,582,yes,no,17,apr,4.27,2,-1,0,unknown,no,0,4.0
27,blue-collar,single,secondary,no,-116,yes,yes,17,apr,7.2,2,343,1,failure,no,0,4.0
38,blue-collar,single,primary,no,0,yes,no,17,apr,12.92,1,-1,0,unknown,no,0,4.0
35,blue-collar,married,secondary,no,528,yes,no,17,apr,1.02,1,331,1,failure,no,0,4.0
30,services,married,tertiary,no,2025,yes,no,17,apr,2.33,1,-1,0,unknown,no,0,4.0
54,self-employed,married,secondary,no,641,yes,no,17,apr,7.87,1,148,2,failure,no,0,4.0
33,blue-collar,single,secondary,no,266,yes,yes,17,apr,1.67,2,-1,0,unknown,no,0,4.0
37,management,married,tertiary,no,7785,yes,no,17,apr,3.85,2,-1,0,unknown,no,0,4.0
33,self-employed,single,tertiary,no,301,yes,no,17,apr,7.43,1,-1,0,unknown,no,0,4.0
42,housemaid,married,secondary,no,314,yes,yes,17,apr,12.12,2,-1,0,unknown,no,0,4.0
42,blue-collar,married,secondary,no,250,yes,no,17,apr,0.7,3,-1,0,unknown,no,0,4.0
33,blue-collar,married,secondary,no,2254,yes,no,17,apr,2.17,1,148,1,failure,no,0,4.0
31,blue-collar,single,primary,no,817,yes,no,17,apr,2.67,1,-1,0,unknown,no,0,4.0
45,technician,married,secondary,no,396,yes,no,17,apr,4.43,4,-1,0,unknown,no,0,4.0
35,services,married,secondary,no,1728,yes,no,17,apr,14.42,1,-1,0,unknown,no,0,4.0
34,technician,single,secondary,no,264,yes,no,17,apr,3.7,1,-1,0,unknown,no,0,4.0
35,management,married,tertiary,no,193,yes,no,17,apr,6.7,1,-1,0,unknown,no,0,4.0
30,admin.,single,tertiary,no,739,yes,no,17,apr,4.95,1,-1,0,unknown,no,0,4.0
30,admin.,single,secondary,no,939,yes,no,17,apr,3.45,1,-1,0,unknown,no,0,4.0
38,technician,married,secondary,no,710,yes,no,17,apr,3.27,1,346,3,failure,no,0,4.0
37,management,single,tertiary,no,146,yes,no,17,apr,2.25,1,336,3,failure,no,0,4.0
34,management,married,tertiary,no,11,yes,no,17,apr,0.37,1,150,2,failure,no,0,4.0
48,blue-collar,single,primary,no,3688,yes,no,17,apr,7.03,1,-1,0,unknown,no,0,4.0
37,blue-collar,married,secondary,no,982,yes,no,17,apr,2.12,1,282,2,failure,no,0,4.0
30,blue-collar,married,secondary,no,393,yes,no,17,apr,17.23,2,-1,0,unknown,no,0,4.0
25,technician,single,secondary,no,1105,yes,no,17,apr,10.13,1,-1,0,unknown,no,0,4.0
40,blue-collar,married,primary,no,1802,yes,no,17,apr,5.43,1,319,1,failure,no,0,4.0
32,blue-collar,married,primary,no,2114,yes,no,17,apr,0.67,1,-1,0,unknown,no,0,4.0
28,admin.,married,secondary,no,254,no,yes,17,apr,5.55,3,-1,0,unknown,no,0,4.0
47,admin.,married,secondary,no,-245,yes,no,17,apr,1.52,1,-1,0,unknown,no,0,4.0
51,blue-collar,married,primary,no,1126,yes,no,17,apr,5.43,3,-1,0,unknown,no,0,4.0
34,management,married,secondary,yes,879,yes,no,17,apr,11.87,1,344,1,failure,yes,1,4.0
30,blue-collar,married,secondary,no,658,yes,no,17,apr,1.65,3,267,1,failure,no,0,4.0
33,technician,married,secondary,no,806,no,no,17,apr,1.8,1,-1,0,unknown,yes,1,4.0
29,blue-collar,married,secondary,no,297,yes,no,17,apr,4.0,2,-1,0,unknown,no,0,4.0
28,management,single,tertiary,no,175,yes,no,17,apr,3.65,1,-1,0,unknown,no,0,4.0
46,management,married,secondary,no,790,yes,no,17,apr,6.08,1,-1,0,unknown,no,0,4.0
32,services,divorced,secondary,no,453,yes,no,17,apr,5.48,1,150,2,failure,no,0,4.0
45,blue-collar,married,secondary,no,1577,yes,no,17,apr,3.13,1,-1,0,unknown,no,0,4.0
35,services,married,secondary,no,586,yes,yes,17,apr,1.6,2,344,2,failure,no,0,4.0
29,management,married,tertiary,no,103,yes,no,17,apr,6.13,1,336,2,failure,no,0,4.0
28,housemaid,single,tertiary,no,19,no,no,17,apr,2.48,1,-1,0,unknown,yes,1,4.0
43,blue-collar,married,secondary,no,0,yes,no,17,apr,2.42,2,-1,0,unknown,no,0,4.0
33,blue-collar,single,primary,no,557,yes,no,17,apr,1.52,2,331,2,failure,no,0,4.0
33,admin.,single,secondary,no,91,yes,no,17,apr,6.67,2,-1,0,unknown,no,0,4.0
30,entrepreneur,married,primary,no,495,yes,no,17,apr,6.4,2,-1,0,unknown,no,0,4.0
41,admin.,married,secondary,no,1380,yes,no,17,apr,1.08,1,333,1,failure,no,0,4.0
34,entrepreneur,married,primary,no,165,yes,no,17,apr,3.03,2,329,1,failure,no,0,4.0
58,retired,married,primary,no,650,yes,yes,17,apr,1.9,3,-1,0,unknown,no,0,4.0
30,management,single,tertiary,no,3392,yes,no,17,apr,3.23,2,-1,0,unknown,no,0,4.0
60,retired,divorced,tertiary,no,381,yes,no,17,apr,3.47,2,344,4,failure,no,0,4.0
31,admin.,single,secondary,no,0,no,no,17,apr,3.13,3,-1,0,unknown,yes,1,4.0
40,services,single,secondary,no,0,yes,no,17,apr,5.83,2,-1,0,unknown,no,0,4.0
39,technician,married,secondary,no,625,yes,no,17,apr,3.08,1,317,2,failure,no,0,4.0
28,management,married,tertiary,no,258,no,yes,17,apr,1.55,1,-1,0,unknown,no,0,4.0
30,services,single,secondary,no,732,yes,no,17,apr,5.97,2,-1,0,unknown,no,0,4.0
49,entrepreneur,married,secondary,no,687,yes,no,17,apr,12.87,1,-1,0,unknown,yes,1,4.0
29,services,single,secondary,no,441,yes,no,17,apr,1.15,1,-1,0,unknown,no,0,4.0
41,blue-collar,married,primary,no,96,yes,yes,17,apr,2.75,3,-1,0,unknown,no,0,4.0
38,blue-collar,married,secondary,no,194,yes,no,17,apr,9.6,4,340,7,failure,no,0,4.0
29,blue-collar,married,secondary,no,602,yes,yes,17,apr,7.33,2,-1,0,unknown,no,0,4.0
34,blue-collar,married,primary,no,3986,yes,no,17,apr,5.75,2,-1,0,unknown,no,0,4.0
38,services,divorced,secondary,no,76,yes,no,17,apr,6.58,2,-1,0,unknown,no,0,4.0
31,services,single,secondary,no,0,yes,no,17,apr,13.58,2,-1,0,unknown,no,0,4.0
37,blue-collar,married,secondary,no,539,yes,yes,17,apr,2.45,3,347,2,failure,no,0,4.0
31,management,single,tertiary,no,1130,yes,no,17,apr,3.73,3,74,4,failure,no,0,4.0
33,services,married,secondary,no,-124,no,no,17,apr,2.5,2,325,1,failure,no,0,4.0
30,technician,married,secondary,no,-280,yes,no,17,apr,10.15,2,266,2,failure,no,0,4.0
48,entrepreneur,married,tertiary,no,0,yes,no,17,apr,1.23,2,-1,0,unknown,no,0,4.0
49,blue-collar,married,secondary,no,2159,no,no,17,apr,12.85,1,-1,0,unknown,no,0,4.0
31,technician,single,secondary,no,102,yes,no,17,apr,7.67,2,345,2,failure,no,0,4.0
28,blue-collar,single,secondary,no,1106,yes,no,17,apr,1.22,2,-1,0,unknown,no,0,4.0
41,blue-collar,divorced,secondary,no,927,yes,no,17,apr,3.98,2,148,2,failure,no,0,4.0
47,services,divorced,primary,no,91,yes,no,17,apr,7.88,2,339,1,failure,no,0,4.0
29,admin.,single,secondary,no,3432,yes,no,17,apr,2.32,2,-1,0,unknown,no,0,4.0
35,management,single,tertiary,no,633,yes,no,17,apr,2.13,3,-1,0,unknown,no,0,4.0
42,blue-collar,married,secondary,no,705,yes,no,17,apr,0.87,2,-1,0,unknown,no,0,4.0
36,blue-collar,divorced,secondary,no,313,yes,yes,17,apr,4.4,2,-1,0,unknown,no,0,4.0
37,blue-collar,divorced,secondary,no,752,yes,no,17,apr,2.55,3,-1,0,unknown,no,0,4.0
31,blue-collar,single,secondary,no,144,yes,no,17,apr,6.17,3,-1,0,unknown,no,0,4.0
40,blue-collar,married,secondary,no,679,yes,no,17,apr,10.7,2,304,1,failure,no,0,4.0
32,self-employed,divorced,primary,no,0,yes,no,17,apr,3.87,2,-1,0,unknown,no,0,4.0
47,management,married,secondary,no,407,yes,no,17,apr,2.42,3,-1,0,unknown,no,0,4.0
29,technician,single,secondary,no,674,no,no,17,apr,2.83,5,-1,0,unknown,yes,1,4.0
43,technician,divorced,secondary,no,773,yes,no,17,apr,6.63,2,-1,0,unknown,no,0,4.0
50,technician,divorced,secondary,no,148,yes,no,17,apr,6.88,2,-1,0,unknown,no,0,4.0
31,services,single,secondary,no,603,yes,yes,17,apr,3.08,2,319,2,failure,no,0,4.0
35,blue-collar,married,secondary,no,603,yes,no,17,apr,7.9,2,-1,0,unknown,no,0,4.0
31,blue-collar,single,secondary,no,1207,yes,no,17,apr,2.72,2,-1,0,unknown,no,0,4.0
37,management,married,tertiary,no,860,yes,no,17,apr,13.63,2,332,15,failure,no,0,4.0
44,blue-collar,married,secondary,no,797,yes,no,17,apr,4.1,2,-1,0,unknown,no,0,4.0
38,management,single,tertiary,no,4082,yes,no,17,apr,5.37,2,-1,0,unknown,no,0,4.0
25,self-employed,single,tertiary,no,1294,no,no,17,apr,1.58,4,-1,0,unknown,no,0,4.0
37,blue-collar,married,primary,no,1796,yes,yes,17,apr,3.87,2,-1,0,unknown,no,0,4.0
28,services,single,secondary,no,230,yes,yes,17,apr,3.02,2,-1,0,unknown,no,0,4.0
32,technician,single,secondary,no,28,yes,no,17,apr,9.97,1,150,1,failure,no,0,4.0
27,management,single,tertiary,no,2821,yes,no,17,apr,3.1,2,-1,0,unknown,no,0,4.0
53,management,married,tertiary,no,2124,yes,no,17,apr,2.02,2,344,2,failure,no,0,4.0
35,admin.,married,secondary,no,3487,yes,no,17,apr,5.38,2,319,1,failure,no,0,4.0
43,management,married,tertiary,no,9261,yes,no,17,apr,4.55,2,254,2,failure,no,0,4.0
34,technician,married,tertiary,no,1806,yes,no,17,apr,2.67,2,-1,0,unknown,no,0,4.0
42,housemaid,single,secondary,no,284,yes,no,17,apr,2.23,3,-1,0,unknown,no,0,4.0
39,technician,married,primary,no,2118,yes,no,17,apr,4.43,2,-1,0,unknown,no,0,4.0
33,management,married,tertiary,no,0,yes,no,17,apr,6.3,1,-1,0,unknown,yes,1,4.0
35,management,married,tertiary,no,451,yes,no,17,apr,3.67,6,-1,0,unknown,no,0,4.0
37,blue-collar,married,primary,no,152,yes,no,17,apr,4.2,2,-1,0,unknown,no,0,4.0
53,services,divorced,primary,no,778,yes,no,17,apr,3.68,2,-1,0,unknown,no,0,4.0
57,housemaid,married,tertiary,no,2326,no,no,17,apr,6.3,1,-1,0,unknown,yes,1,4.0
32,technician,married,secondary,no,4887,yes,no,17,apr,4.1,3,-1,0,unknown,no,0,4.0
27,blue-collar,married,secondary,no,872,yes,no,17,apr,18.83,3,-1,0,unknown,no,0,4.0
34,technician,married,secondary,no,260,yes,no,17,apr,0.33,2,238,2,failure,no,0,4.0
49,blue-collar,married,secondary,no,1127,yes,yes,17,apr,2.7,2,281,1,failure,no,0,4.0
40,technician,married,secondary,no,96,yes,yes,17,apr,4.6,2,326,2,failure,no,0,4.0
29,blue-collar,single,secondary,no,1446,yes,no,17,apr,1.47,3,-1,0,unknown,no,0,4.0
70,retired,married,secondary,no,1024,no,no,17,apr,4.63,1,-1,0,unknown,no,0,4.0
29,services,single,secondary,no,229,yes,no,17,apr,4.55,2,343,1,failure,no,0,4.0
27,unemployed,married,secondary,no,724,yes,yes,17,apr,3.33,3,-1,0,unknown,no,0,4.0
39,blue-collar,married,secondary,no,284,yes,yes,17,apr,23.77,2,318,6,failure,no,0,4.0
40,blue-collar,married,primary,no,119,yes,no,17,apr,13.25,3,147,2,failure,no,0,4.0
31,blue-collar,married,primary,no,55,yes,yes,17,apr,5.67,2,-1,0,unknown,no,0,4.0
39,services,married,secondary,no,946,yes,no,17,apr,4.92,2,-1,0,unknown,no,0,4.0
47,blue-collar,divorced,secondary,no,3823,yes,yes,17,apr,10.78,2,-1,0,unknown,no,0,4.0
35,management,single,tertiary,no,620,yes,no,17,apr,0.95,2,-1,0,unknown,no,0,4.0
33,services,married,secondary,no,90,yes,no,17,apr,2.83,2,263,2,failure,no,0,4.0
51,blue-collar,married,primary,no,216,yes,no,17,apr,11.1,3,274,3,failure,no,0,4.0
39,services,married,secondary,no,247,yes,no,17,apr,4.07,2,-1,0,unknown,no,0,4.0
57,blue-collar,married,secondary,no,621,yes,no,17,apr,12.97,3,-1,0,unknown,no,0,4.0
42,blue-collar,married,primary,no,875,yes,no,17,apr,7.1,5,148,1,failure,no,0,4.0
24,blue-collar,married,secondary,no,204,yes,yes,17,apr,3.82,3,-1,0,unknown,no,0,4.0
40,management,married,secondary,no,643,yes,no,17,apr,1.23,2,256,1,failure,no,0,4.0
36,technician,single,tertiary,no,3241,yes,yes,17,apr,19.73,2,-1,0,unknown,no,0,4.0
32,blue-collar,married,primary,no,77,yes,no,17,apr,7.73,2,-1,0,unknown,no,0,4.0
31,technician,married,secondary,no,310,yes,no,17,apr,5.57,2,240,2,failure,no,0,4.0
38,admin.,married,secondary,no,326,yes,no,17,apr,1.15,2,-1,0,unknown,no,0,4.0
54,management,married,primary,no,630,yes,no,17,apr,1.65,2,-1,0,unknown,no,0,4.0
36,admin.,married,tertiary,no,157,yes,no,17,apr,4.62,2,-1,0,unknown,no,0,4.0
48,blue-collar,married,primary,no,551,yes,yes,17,apr,17.73,3,303,5,failure,no,0,4.0
32,blue-collar,married,secondary,no,298,yes,no,17,apr,2.72,2,323,7,failure,no,0,4.0
32,housemaid,married,secondary,no,30,yes,no,17,apr,4.08,5,-1,0,unknown,no,0,4.0
35,blue-collar,married,secondary,no,913,yes,no,17,apr,12.3,2,-1,0,unknown,no,0,4.0
31,blue-collar,married,secondary,no,604,yes,no,17,apr,1.65,2,150,2,failure,no,0,4.0
36,blue-collar,married,secondary,no,0,yes,no,17,apr,1.45,2,322,4,failure,no,0,4.0
38,admin.,married,tertiary,no,69,no,no,17,apr,2.33,2,-1,0,unknown,no,0,4.0
35,management,single,tertiary,no,1045,yes,no,17,apr,3.4,5,-1,0,unknown,no,0,4.0
35,blue-collar,married,primary,no,373,no,no,17,apr,5.58,2,-1,0,unknown,no,0,4.0
37,services,divorced,primary,no,260,yes,no,17,apr,7.43,2,-1,0,unknown,no,0,4.0
36,management,married,tertiary,no,549,yes,no,17,apr,2.52,4,150,2,failure,no,0,4.0
47,management,married,tertiary,no,6637,yes,no,17,apr,2.9,2,-1,0,unknown,no,0,4.0
34,admin.,single,secondary,no,846,yes,no,17,apr,12.63,2,-1,0,unknown,no,0,4.0
36,blue-collar,married,secondary,no,1949,yes,no,17,apr,0.8,2,319,3,failure,no,0,4.0
36,blue-collar,married,secondary,no,928,no,no,17,apr,3.73,3,-1,0,unknown,no,0,4.0
46,blue-collar,married,secondary,no,961,yes,no,17,apr,0.8,2,-1,0,unknown,no,0,4.0
35,technician,single,secondary,no,362,yes,no,17,apr,0.9,2,-1,0,unknown,no,0,4.0
23,technician,single,secondary,no,28,yes,no,17,apr,3.05,3,325,2,failure,no,0,4.0
40,technician,married,secondary,no,1270,no,no,17,apr,5.7,2,-1,0,unknown,no,0,4.0
51,blue-collar,married,secondary,no,1329,yes,yes,17,apr,2.5,2,287,2,failure,no,0,4.0
28,services,married,secondary,no,-112,yes,yes,17,apr,1.22,2,-1,0,unknown,no,0,4.0
74,retired,married,secondary,no,921,no,no,17,apr,6.57,2,-1,0,unknown,yes,1,4.0
32,admin.,married,secondary,no,923,yes,no,17,apr,13.65,4,-1,0,unknown,no,0,4.0
35,blue-collar,married,secondary,no,1207,yes,no,17,apr,11.57,2,331,1,success,no,0,4.0
42,blue-collar,married,primary,no,1673,yes,no,17,apr,10.6,3,-1,0,unknown,yes,1,4.0
30,blue-collar,single,secondary,no,1012,yes,no,17,apr,0.37,3,329,1,failure,no,0,4.0
40,admin.,married,secondary,no,1060,yes,no,17,apr,0.23,3,-1,0,unknown,no,0,4.0
53,technician,married,secondary,no,5303,yes,no,17,apr,5.33,3,180,1,success,yes,1,4.0
56,blue-collar,married,secondary,no,1686,no,no,17,apr,1.67,2,-1,0,unknown,no,0,4.0
26,admin.,single,secondary,no,1375,yes,no,17,apr,3.97,2,-1,0,unknown,no,0,4.0
29,blue-collar,married,primary,no,459,yes,yes,17,apr,3.37,3,318,1,failure,no,0,4.0
33,technician,single,tertiary,no,1190,yes,no,17,apr,0.83,2,252,4,failure,no,0,4.0
34,blue-collar,married,secondary,no,3186,yes,no,17,apr,5.35,2,-1,0,unknown,no,0,4.0
40,management,married,tertiary,no,640,yes,no,17,apr,3.37,2,-1,0,unknown,no,0,4.0
42,blue-collar,married,primary,no,2003,yes,no,17,apr,2.95,3,-1,0,unknown,no,0,4.0
32,admin.,single,secondary,no,620,no,no,17,apr,3.52,2,343,3,failure,no,0,4.0
37,technician,single,tertiary,no,6889,yes,no,17,apr,1.8,2,147,1,failure,no,0,4.0
46,services,divorced,secondary,no,864,yes,no,17,apr,3.75,3,150,7,failure,no,0,4.0
35,entrepreneur,single,tertiary,no,1295,yes,no,17,apr,15.87,2,73,1,failure,no,0,4.0
47,blue-collar,married,secondary,no,1388,yes,no,17,apr,1.98,2,-1,0,unknown,no,0,4.0
44,blue-collar,married,primary,no,-93,yes,no,17,apr,13.82,3,326,2,failure,no,0,4.0
32,blue-collar,married,primary,no,1504,yes,no,17,apr,2.18,2,-1,0,unknown,no,0,4.0
42,admin.,divorced,tertiary,no,6,yes,yes,17,apr,6.72,4,-1,0,unknown,no,0,4.0
23,admin.,single,secondary,no,0,yes,no,17,apr,2.85,2,-1,0,unknown,no,0,4.0
47,blue-collar,married,secondary,no,1203,yes,no,17,apr,3.98,2,-1,0,unknown,no,0,4.0
39,admin.,married,secondary,no,456,yes,no,17,apr,3.22,3,-1,0,unknown,no,0,4.0
38,admin.,married,secondary,no,0,yes,yes,17,apr,9.12,2,-1,0,unknown,yes,1,4.0
33,blue-collar,single,secondary,no,476,yes,yes,17,apr,9.07,3,333,2,failure,no,0,4.0
41,technician,married,secondary,no,4004,no,no,17,apr,5.23,2,-1,0,unknown,yes,1,4.0
31,technician,single,secondary,no,1970,no,no,17,apr,4.73,3,-1,0,unknown,no,0,4.0
46,technician,married,secondary,no,6993,yes,no,17,apr,5.43,3,148,1,success,no,0,4.0
37,admin.,married,secondary,no,6127,yes,no,17,apr,17.3,2,-1,0,unknown,no,0,4.0
36,admin.,divorced,primary,no,1127,yes,no,17,apr,10.42,3,-1,0,unknown,no,0,4.0
37,self-employed,single,primary,no,235,yes,no,17,apr,3.18,4,323,9,failure,no,0,4.0
32,technician,married,secondary,no,94,yes,no,17,apr,16.88,2,-1,0,unknown,no,0,4.0
58,retired,married,primary,no,1351,yes,no,17,apr,6.53,3,-1,0,unknown,no,0,4.0
46,services,married,secondary,no,9077,yes,no,17,apr,7.12,2,337,1,failure,no,0,4.0
30,admin.,single,secondary,no,613,yes,no,17,apr,3.0,2,302,1,failure,no,0,4.0
59,management,married,tertiary,no,82,yes,no,17,apr,5.4,4,-1,0,unknown,no,0,4.0
40,blue-collar,married,primary,no,106,yes,no,17,apr,3.33,2,-1,0,unknown,no,0,4.0
31,technician,single,secondary,no,538,yes,no,17,apr,11.0,3,-1,0,unknown,no,0,4.0
33,blue-collar,married,primary,no,-3,yes,no,17,apr,1.9,2,-1,0,unknown,no,0,4.0
37,blue-collar,single,secondary,no,1127,yes,no,17,apr,1.2,2,281,1,failure,no,0,4.0
32,services,single,secondary,no,49,yes,no,17,apr,3.07,4,-1,0,unknown,no,0,4.0
38,management,single,tertiary,no,667,yes,no,17,apr,7.98,2,-1,0,unknown,no,0,4.0
56,technician,married,secondary,no,378,yes,yes,20,apr,0.2,2,-1,0,unknown,no,0,4.0
37,housemaid,married,primary,no,94,yes,no,20,apr,1.9,2,-1,0,unknown,no,0,4.0
44,management,divorced,tertiary,no,213,yes,no,20,apr,1.08,2,-1,0,unknown,no,0,4.0
38,admin.,married,primary,no,3913,yes,no,20,apr,3.27,2,315,2,failure,no,0,4.0
32,management,single,tertiary,no,656,yes,yes,20,apr,2.47,2,-1,0,unknown,no,0,4.0
26,technician,single,secondary,no,181,no,no,20,apr,2.63,2,-1,0,unknown,yes,1,4.0
24,blue-collar,single,secondary,no,-424,yes,no,20,apr,0.17,6,-1,0,unknown,no,0,4.0
21,blue-collar,single,secondary,no,1385,yes,no,20,apr,0.2,5,-1,0,unknown,no,0,4.0
32,admin.,married,secondary,no,413,yes,no,20,apr,1.58,3,341,2,failure,no,0,4.0
35,self-employed,single,tertiary,no,329,yes,no,20,apr,0.32,7,-1,0,unknown,no,0,4.0
28,blue-collar,married,secondary,no,1843,yes,no,20,apr,6.92,2,-1,0,unknown,no,0,4.0
50,admin.,married,secondary,no,663,yes,no,20,apr,10.5,3,-1,0,unknown,no,0,4.0
22,student,single,secondary,no,3982,no,no,20,apr,3.43,1,-1,0,unknown,yes,1,4.0
45,blue-collar,married,secondary,no,-258,yes,no,20,apr,6.4,5,-1,0,unknown,no,0,4.0
33,blue-collar,married,secondary,no,1722,yes,no,20,apr,0.12,7,-1,0,unknown,no,0,4.0
39,management,single,tertiary,no,1340,yes,no,20,apr,4.78,3,-1,0,unknown,no,0,4.0
50,blue-collar,married,primary,no,4121,yes,yes,20,apr,3.07,2,151,1,failure,no,0,4.0
32,services,single,secondary,no,659,yes,no,20,apr,0.2,6,-1,0,unknown,no,0,4.0
52,technician,married,secondary,no,386,no,no,20,apr,7.3,1,-1,0,unknown,yes,1,4.0
40,technician,married,primary,no,284,yes,no,20,apr,22.2,2,-1,0,unknown,yes,1,4.0
30,management,single,secondary,no,161,yes,no,20,apr,6.62,3,-1,0,unknown,no,0,4.0
43,services,married,secondary,no,1625,yes,no,20,apr,6.5,1,-1,0,unknown,no,0,4.0
46,technician,married,secondary,no,0,no,no,20,apr,2.88,2,-1,0,unknown,no,0,4.0
37,blue-collar,married,secondary,no,2697,yes,no,20,apr,7.17,1,-1,0,unknown,no,0,4.0
50,entrepreneur,married,primary,no,431,yes,no,20,apr,0.2,5,-1,0,unknown,no,0,4.0
32,management,married,tertiary,no,101,yes,yes,20,apr,6.38,1,-1,0,unknown,no,0,4.0
35,blue-collar,married,primary,no,1347,yes,yes,20,apr,6.0,1,-1,0,unknown,no,0,4.0
37,blue-collar,married,secondary,no,903,yes,no,20,apr,2.07,1,-1,0,unknown,no,0,4.0
32,entrepreneur,married,secondary,no,-242,yes,no,20,apr,20.03,3,-1,0,unknown,yes,1,4.0
49,technician,married,secondary,no,-147,yes,no,20,apr,6.5,1,-1,0,unknown,no,0,4.0
42,blue-collar,married,primary,no,1156,yes,no,20,apr,0.62,1,-1,0,unknown,no,0,4.0
31,blue-collar,married,secondary,no,2289,yes,yes,20,apr,1.32,1,151,1,failure,no,0,4.0
31,blue-collar,single,primary,no,2488,yes,no,20,apr,0.23,1,-1,0,unknown,no,0,4.0
38,services,married,secondary,no,0,yes,no,20,apr,8.43,2,-1,0,unknown,no,0,4.0
34,blue-collar,married,secondary,no,2076,yes,no,20,apr,4.28,1,-1,0,unknown,no,0,4.0
36,management,married,tertiary,no,535,no,no,20,apr,2.5,2,-1,0,unknown,yes,1,4.0
32,services,single,secondary,no,808,yes,no,20,apr,5.37,1,-1,0,unknown,no,0,4.0
31,management,divorced,tertiary,no,1742,yes,no,20,apr,2.6,1,-1,0,unknown,no,0,4.0
29,blue-collar,married,secondary,no,1238,yes,no,20,apr,7.97,1,341,1,failure,no,0,4.0
41,blue-collar,married,secondary,no,563,yes,no,20,apr,2.37,12,348,1,failure,no,0,4.0
28,technician,married,secondary,no,1086,yes,no,20,apr,18.53,3,-1,0,unknown,yes,1,4.0
42,blue-collar,married,secondary,no,165,no,no,20,apr,2.82,1,-1,0,unknown,no,0,4.0
32,blue-collar,single,secondary,no,395,yes,yes,20,apr,5.65,1,-1,0,unknown,no,0,4.0
52,technician,married,tertiary,no,646,yes,no,20,apr,3.67,1,-1,0,unknown,no,0,4.0
34,blue-collar,single,secondary,no,0,yes,no,20,apr,8.75,1,-1,0,unknown,no,0,4.0
32,blue-collar,single,secondary,no,3044,yes,no,20,apr,8.88,1,-1,0,unknown,no,0,4.0
39,technician,married,secondary,no,834,yes,yes,20,apr,6.5,1,-1,0,unknown,no,0,4.0
61,management,single,tertiary,no,2,no,no,20,apr,2.03,3,-1,0,unknown,no,0,4.0
22,student,single,secondary,no,466,yes,no,20,apr,4.48,1,-1,0,unknown,no,0,4.0
37,blue-collar,married,primary,no,287,yes,no,20,apr,1.22,3,325,3,failure,no,0,4.0
37,blue-collar,married,primary,no,15,yes,yes,20,apr,2.27,3,-1,0,unknown,no,0,4.0
56,technician,married,secondary,no,0,yes,no,20,apr,4.15,1,-1,0,unknown,no,0,4.0
32,technician,married,secondary,no,286,no,no,20,apr,1.0,1,343,4,failure,no,0,4.0
31,technician,single,secondary,no,1222,yes,no,20,apr,3.1,3,-1,0,unknown,no,0,4.0
45,blue-collar,married,primary,no,658,yes,no,20,apr,6.77,3,270,2,failure,no,0,4.0
36,blue-collar,married,primary,no,345,yes,no,20,apr,3.72,1,-1,0,unknown,no,0,4.0
32,services,married,secondary,no,197,yes,no,20,apr,7.02,4,-1,0,unknown,no,0,4.0
28,management,single,secondary,no,2840,no,no,20,apr,3.78,5,-1,0,unknown,yes,1,4.0
47,management,married,primary,no,1122,yes,no,20,apr,3.7,5,-1,0,unknown,no,0,4.0
35,management,married,tertiary,no,43,yes,no,20,apr,14.33,1,-1,0,unknown,yes,1,4.0
57,admin.,married,primary,no,202,yes,no,20,apr,3.45,1,346,2,failure,no,0,4.0
